OID_,VALUE,X,Y,PPT,CWE
357,0,-217500.000000000000000,172500.000000000000000,170.384830405000002,0.002041506348180
358,0,-202500.000000000000000,172500.000000000000000,151.763761162999998,0.005219776649030
359,0,-187500.000000000000000,172500.000000000000000,160.142715556000013,0.017038604244600
360,0,-172500.000000000000000,172500.000000000000000,180.372046753999996,0.010557916946700
361,0,-157500.000000000000000,172500.000000000000000,217.282236756999993,0.006790725048630
362,0,-127500.000000000000000,172500.000000000000000,282.396929334999982,0.017688643187300
363,0,-112500.000000000000000,172500.000000000000000,460.472691998000016,0.004850358236580
364,0,-97500.000000000000000,172500.000000000000000,655.340285865000055,0.009677713736890
365,0,-82500.000000000000000,172500.000000000000000,606.348133260000054,0.018165994435500
366,0,-67500.000000000000000,172500.000000000000000,607.881686607999995,0.008472932502630
367,0,-52500.000000000000000,172500.000000000000000,667.911211507999951,0.018696483224600
368,0,-37500.000000000000000,172500.000000000000000,278.895664749999980,0.035015769302800
369,0,-22500.000000000000000,172500.000000000000000,298.821853486999998,0.015294600278100
370,0,-7500.000000000000000,172500.000000000000000,309.518967397999972,0.007891413755710
371,0,-322500.000000000000000,157500.000000000000000,417.285833149999974,0.016446826979500
372,0,-307500.000000000000000,157500.000000000000000,393.518967749000012,0.264705896378000
373,0,-292500.000000000000000,157500.000000000000000,447.591455074000010,0.014745162800000
374,0,-277500.000000000000000,157500.000000000000000,416.678561315000024,0.029712699353700
375,0,-262500.000000000000000,157500.000000000000000,401.569457779999993,0.002902890788390
376,0,-247500.000000000000000,157500.000000000000000,389.681632949999994,0.011230166070200
377,0,-232500.000000000000000,157500.000000000000000,330.356200963999981,0.003506107022990
378,0,-217500.000000000000000,157500.000000000000000,167.041495456000007,0.017923649400500
379,0,-187500.000000000000000,157500.000000000000000,149.538238589000002,0.003610108280550
380,0,-172500.000000000000000,157500.000000000000000,157.763410673000010,0.004712463356550
381,0,-142500.000000000000000,157500.000000000000000,221.464280344999992,0.011123641394100
382,0,-127500.000000000000000,157500.000000000000000,259.215181530999985,0.012439698912200
383,0,-112500.000000000000000,157500.000000000000000,481.578350101000012,0.003636457026000
384,0,-97500.000000000000000,157500.000000000000000,473.753272547999984,0.088410086929800
385,0,-82500.000000000000000,157500.000000000000000,550.091008711999962,0.008418897166850
386,0,-67500.000000000000000,157500.000000000000000,594.557410335999975,0.014768246561300
387,0,-52500.000000000000000,157500.000000000000000,701.715902582000012,0.018301393836700
388,0,-37500.000000000000000,157500.000000000000000,748.136148387000048,0.032929655164500
389,0,-22500.000000000000000,157500.000000000000000,350.714479403999974,0.045852109789800
390,0,-7500.000000000000000,157500.000000000000000,224.342595698999986,0.036788325756800
391,0,-322500.000000000000000,142500.000000000000000,376.644219991999989,0.013186058029500
392,0,-307500.000000000000000,142500.000000000000000,353.276242727000010,0.016654528677500
393,0,-292500.000000000000000,142500.000000000000000,387.363164616999995,0.008130080997940
394,0,-277500.000000000000000,142500.000000000000000,288.214797234999992,0.012382857501500
395,0,-262500.000000000000000,142500.000000000000000,328.864899821999984,0.012300939299200
396,0,-247500.000000000000000,142500.000000000000000,335.979559586999983,0.026138216257100
397,0,-232500.000000000000000,142500.000000000000000,407.412298899999996,0.023441610857800
398,0,-217500.000000000000000,142500.000000000000000,231.650361831999987,0.013432702980900
399,0,-202500.000000000000000,142500.000000000000000,148.720723359999994,0.029837092384700
400,0,-187500.000000000000000,142500.000000000000000,144.409714398999995,0.003322963835670
401,0,-157500.000000000000000,142500.000000000000000,166.427564412000009,0.012288185767800
402,0,-142500.000000000000000,142500.000000000000000,197.234041797000003,0.006896551698450
403,0,-112500.000000000000000,142500.000000000000000,340.667699871000025,0.014644844457500
404,0,-97500.000000000000000,142500.000000000000000,354.962810061000027,0.021205369383100
405,0,-82500.000000000000000,142500.000000000000000,547.568905588999996,0.007367373909800
406,0,-67500.000000000000000,142500.000000000000000,629.294377288999954,0.019995881244500
407,0,-52500.000000000000000,142500.000000000000000,696.996211289000030,0.021841546520600
408,0,-37500.000000000000000,142500.000000000000000,679.872100006999972,0.015819445252400
409,0,-22500.000000000000000,142500.000000000000000,431.407448771000020,0.034372206777300
410,0,-7500.000000000000000,142500.000000000000000,287.124464595000006,0.013985412195300
411,0,-307500.000000000000000,127500.000000000000000,318.459763501999987,0.026740716770300
412,0,-292500.000000000000000,127500.000000000000000,379.003514339999981,0.006506651174280
413,0,-277500.000000000000000,127500.000000000000000,304.930916014999980,0.012394210323700
414,0,-262500.000000000000000,127500.000000000000000,364.001754500000004,0.016297327354600
415,0,-247500.000000000000000,127500.000000000000000,249.376892222000009,0.050102587789300
416,0,-232500.000000000000000,127500.000000000000000,291.862221832999978,0.021310253068800
417,0,-217500.000000000000000,127500.000000000000000,270.616160191999995,0.013349040411400
418,0,-202500.000000000000000,127500.000000000000000,145.251257885999991,0.025340083986500
419,0,-187500.000000000000000,127500.000000000000000,129.550988471000011,0.253537058830000
420,0,-172500.000000000000000,127500.000000000000000,137.191026862999990,0.014147408306600
421,0,-157500.000000000000000,127500.000000000000000,155.695373307000011,0.026649801060600
422,0,-142500.000000000000000,127500.000000000000000,174.133203560999988,0.006279144436120
423,0,-127500.000000000000000,127500.000000000000000,197.205275843000010,0.031011601910000
424,0,-112500.000000000000000,127500.000000000000000,271.999757800999987,0.004048583097760
425,0,-97500.000000000000000,127500.000000000000000,410.959052342999996,0.028436081484000
426,0,-82500.000000000000000,127500.000000000000000,465.737509482999997,0.022723911330100
427,0,-67500.000000000000000,127500.000000000000000,510.524153791000003,0.024956384673700
428,0,-52500.000000000000000,127500.000000000000000,628.007986260000052,0.251422673464000
429,0,-37500.000000000000000,127500.000000000000000,658.780902653999988,0.019950134679700
430,0,-22500.000000000000000,127500.000000000000000,596.277792536999982,0.026373149827100
431,0,-7500.000000000000000,127500.000000000000000,274.410514456999977,0.033524464815900
432,0,-322500.000000000000000,112500.000000000000000,0.000000000000000,0.037217877805200
433,0,-307500.000000000000000,112500.000000000000000,480.147250152000026,0.004597594961520
434,0,-292500.000000000000000,112500.000000000000000,307.370771568000009,0.010027954354900
435,0,-262500.000000000000000,112500.000000000000000,341.809391447999985,0.016702899709300
436,0,-247500.000000000000000,112500.000000000000000,220.498899472999994,0.023412432521600
437,0,-232500.000000000000000,112500.000000000000000,222.922965116999990,0.038434095680700
438,0,-217500.000000000000000,112500.000000000000000,199.199015239000005,0.118812382221000
439,0,-202500.000000000000000,112500.000000000000000,180.550357345999998,0.010119542479500
440,0,-187500.000000000000000,112500.000000000000000,140.951953158999999,0.010391810908900
441,0,-172500.000000000000000,112500.000000000000000,144.538350175000005,0.006683372426780
442,0,-157500.000000000000000,112500.000000000000000,151.260007244000008,0.002951390808450
443,0,-142500.000000000000000,112500.000000000000000,157.080484767000002,0.013604299165300
444,0,-127500.000000000000000,112500.000000000000000,165.105945889999987,0.014990055002300
445,0,-112500.000000000000000,112500.000000000000000,200.925349813999986,0.003721424844120
446,0,-97500.000000000000000,112500.000000000000000,314.905330535000019,0.001579881063660
447,0,-82500.000000000000000,112500.000000000000000,408.958513568999990,0.048936247825600
448,0,-67500.000000000000000,112500.000000000000000,513.551474546999998,0.087761811912100
449,0,-52500.000000000000000,112500.000000000000000,534.213007687999948,0.009535584598780
450,0,-22500.000000000000000,112500.000000000000000,536.367239031000054,0.011846495792300
451,0,-7500.000000000000000,112500.000000000000000,279.516385737000007,0.028623666614300
452,0,-307500.000000000000000,97500.000000000000000,394.264328976999991,0.005376344081010
453,0,-277500.000000000000000,97500.000000000000000,381.847568399000011,0.028083153069000
454,0,-262500.000000000000000,97500.000000000000000,324.990059653999992,0.006936139892790
455,0,-247500.000000000000000,97500.000000000000000,308.005456381999977,0.015435024164600
456,0,-232500.000000000000000,97500.000000000000000,301.268549032999999,0.022497922182100
457,0,-217500.000000000000000,97500.000000000000000,254.133364610999990,0.023670732975000
458,0,-202500.000000000000000,97500.000000000000000,228.574369112999989,0.020173456519800
459,0,-187500.000000000000000,97500.000000000000000,165.243353248999995,0.033061750233200
460,0,-172500.000000000000000,97500.000000000000000,142.775526535000012,0.009550820104780
461,0,-157500.000000000000000,97500.000000000000000,145.185253047999993,0.014492753893100
462,0,-142500.000000000000000,97500.000000000000000,151.666803130999995,0.009336091578010
463,0,-112500.000000000000000,97500.000000000000000,176.252445064999989,0.014315071515700
464,0,-97500.000000000000000,97500.000000000000000,253.664960696999998,0.044340603053600
465,0,-82500.000000000000000,97500.000000000000000,339.848029208000014,0.013373032212300
466,0,-67500.000000000000000,97500.000000000000000,459.985760724999977,0.033021021634300
467,0,-52500.000000000000000,97500.000000000000000,542.334532050999996,0.014446008950500
468,0,-37500.000000000000000,97500.000000000000000,539.506449383000017,0.019998844713000
469,0,-22500.000000000000000,97500.000000000000000,522.495279256000003,0.019531216472400
470,0,-7500.000000000000000,97500.000000000000000,466.477733046000026,0.062842160463300
471,0,7500.000000000000000,97500.000000000000000,338.747656743999983,0.010705007240200
472,0,22500.000000000000000,97500.000000000000000,0.000000000000000,0.005464580841360
473,0,-307500.000000000000000,82500.000000000000000,0.000000000000000,0.003635141765700
474,0,-292500.000000000000000,82500.000000000000000,339.279472275999979,0.007299270015210
475,0,-262500.000000000000000,82500.000000000000000,337.949832479999998,0.004132231231780
476,0,-247500.000000000000000,82500.000000000000000,297.684605836999992,0.006609110627320
477,0,-232500.000000000000000,82500.000000000000000,370.470784913999978,0.024101011455100
478,0,-217500.000000000000000,82500.000000000000000,306.080788370999983,0.040751911699800
479,0,-202500.000000000000000,82500.000000000000000,255.642192421999994,0.007194244768470
480,0,-187500.000000000000000,82500.000000000000000,144.569546325999994,0.008128399029370
481,0,-172500.000000000000000,82500.000000000000000,148.463884366000002,0.014612330123800
482,0,-157500.000000000000000,82500.000000000000000,144.645984327000008,0.021041799336700
483,0,-142500.000000000000000,82500.000000000000000,137.977107681000007,0.033228240907200
484,0,-127500.000000000000000,82500.000000000000000,159.128184916000009,0.012822402641200
485,0,-112500.000000000000000,82500.000000000000000,187.206834436000008,0.025592705234900
486,0,-97500.000000000000000,82500.000000000000000,221.895138467000010,0.013345190323900
487,0,-82500.000000000000000,82500.000000000000000,309.540286620000018,0.013251585885900
488,0,-67500.000000000000000,82500.000000000000000,365.304135873000007,0.013324906118200
489,0,-52500.000000000000000,82500.000000000000000,450.747291115999985,0.033662766218200
490,0,-37500.000000000000000,82500.000000000000000,540.173108881999951,0.016075845807800
491,0,-22500.000000000000000,82500.000000000000000,432.682893162000028,0.019598273560400
492,0,-7500.000000000000000,82500.000000000000000,490.805881058000011,0.021125311031900
493,0,7500.000000000000000,82500.000000000000000,400.179935358000023,0.036643486470000
494,0,22500.000000000000000,82500.000000000000000,211.752853120999987,0.015844408422700
495,0,37500.000000000000000,82500.000000000000000,0.000000000000000,0.004132231231780
496,0,-292500.000000000000000,67500.000000000000000,0.000000000000000,0.042203322053000
497,0,-262500.000000000000000,67500.000000000000000,427.602505289000021,0.027817914262400
498,0,-247500.000000000000000,67500.000000000000000,303.230384349000019,0.026208482682700
499,0,-232500.000000000000000,67500.000000000000000,311.120204925999985,0.012073623947800
500,0,-217500.000000000000000,67500.000000000000000,306.112926323000011,0.023531710729000
501,0,-202500.000000000000000,67500.000000000000000,252.973078805999990,0.034219101071400
502,0,-187500.000000000000000,67500.000000000000000,224.812195284000012,0.028182938695000
503,0,-172500.000000000000000,67500.000000000000000,161.622327011000010,0.015545401722200
504,0,-157500.000000000000000,67500.000000000000000,144.027069240000003,0.047378256917000
505,0,-142500.000000000000000,67500.000000000000000,141.165422745000001,0.016702935099600
506,0,-127500.000000000000000,67500.000000000000000,158.486876138000014,0.019424945116000
507,0,-112500.000000000000000,67500.000000000000000,178.450264503000000,0.012631028890600
508,0,-97500.000000000000000,67500.000000000000000,205.133744710000002,0.015187111683200
509,0,-82500.000000000000000,67500.000000000000000,291.176007084999981,0.008950609713790
510,0,-67500.000000000000000,67500.000000000000000,336.993149104999986,0.019468123093200
511,0,-52500.000000000000000,67500.000000000000000,432.637078474000020,0.028440400958100
512,0,-37500.000000000000000,67500.000000000000000,536.066180311000039,0.026314962655300
513,0,-22500.000000000000000,67500.000000000000000,545.013870926999971,0.032826002687200
514,0,-7500.000000000000000,67500.000000000000000,611.268609584000046,0.050845049321700
515,0,7500.000000000000000,67500.000000000000000,454.514279891999990,0.046638943254900
516,0,22500.000000000000000,67500.000000000000000,349.819845057000009,0.014107677154200
517,0,37500.000000000000000,67500.000000000000000,186.542133600999989,0.023292481899300
518,0,52500.000000000000000,67500.000000000000000,0.000000000000000,0.127793297172000
519,0,-277500.000000000000000,52500.000000000000000,0.000000000000000,0.007324501872060
520,0,-262500.000000000000000,52500.000000000000000,377.659973046000005,0.033087182790000
521,0,-247500.000000000000000,52500.000000000000000,281.132577077000008,0.017675625160300
522,0,-232500.000000000000000,52500.000000000000000,258.200038426999981,0.030963525176000
523,0,-217500.000000000000000,52500.000000000000000,348.316385835000005,0.016569547355200
524,0,-202500.000000000000000,52500.000000000000000,259.097591481999984,0.014095733873500
525,0,-187500.000000000000000,52500.000000000000000,220.114798645000008,0.025373715907300
526,0,-172500.000000000000000,52500.000000000000000,176.586872091000004,0.020886177197100
527,0,-157500.000000000000000,52500.000000000000000,143.421922894000005,0.024294199422000
528,0,-142500.000000000000000,52500.000000000000000,145.895903629000003,0.045426666736600
529,0,-127500.000000000000000,52500.000000000000000,154.540619082000006,0.020215446129400
530,0,-112500.000000000000000,52500.000000000000000,167.096317750999987,0.022548595443400
531,0,-97500.000000000000000,52500.000000000000000,190.275415605000006,0.005943209398540
532,0,-82500.000000000000000,52500.000000000000000,215.828333329999992,0.014894303865700
533,0,-67500.000000000000000,52500.000000000000000,320.856409918999987,0.009899212978780
534,0,-52500.000000000000000,52500.000000000000000,440.079849172000024,0.028916576877200
535,0,-37500.000000000000000,52500.000000000000000,479.986363557999994,0.018285315483800
536,0,-22500.000000000000000,52500.000000000000000,471.778237358000013,0.015432926826200
537,0,-7500.000000000000000,52500.000000000000000,506.323114170999986,0.038258582353600
538,0,7500.000000000000000,52500.000000000000000,534.109308101000011,0.034445580095100
539,0,22500.000000000000000,52500.000000000000000,541.507962775000010,0.031285379082000
540,0,37500.000000000000000,52500.000000000000000,342.193050684000013,0.040964502841200
541,0,52500.000000000000000,52500.000000000000000,195.611411272999987,0.070846304297400
542,0,67500.000000000000000,52500.000000000000000,0.000000000000000,0.009437141940000
543,0,-262500.000000000000000,37500.000000000000000,299.373194404000003,0.025675700977400
544,0,-247500.000000000000000,37500.000000000000000,309.635599786000000,0.015958953648800
545,0,-232500.000000000000000,37500.000000000000000,229.679014961999997,0.029087426140900
546,0,-217500.000000000000000,37500.000000000000000,250.269800564999997,0.023866642266500
547,0,-202500.000000000000000,37500.000000000000000,207.876323184000000,0.025724828243300
548,0,-187500.000000000000000,37500.000000000000000,220.612949463999996,0.012475661002100
549,0,-172500.000000000000000,37500.000000000000000,168.614368130999992,0.011030579917100
550,0,-157500.000000000000000,37500.000000000000000,142.640523234999989,0.107071921229000
551,0,-142500.000000000000000,37500.000000000000000,139.228676855999993,0.019443213939700
552,0,-127500.000000000000000,37500.000000000000000,146.427918002000013,0.031286824494600
553,0,-112500.000000000000000,37500.000000000000000,148.973467972000009,0.078034348785900
554,0,-82500.000000000000000,37500.000000000000000,197.925803366999986,0.013199033215600
555,0,-67500.000000000000000,37500.000000000000000,283.393198525999992,0.048655591905100
556,0,-52500.000000000000000,37500.000000000000000,365.674547769000014,0.004380539990960
557,0,-37500.000000000000000,37500.000000000000000,422.123105548000012,0.008705048821870
558,0,-22500.000000000000000,37500.000000000000000,490.068252696999991,0.007433542981740
559,0,-7500.000000000000000,37500.000000000000000,519.124168510999993,0.013346480205700
560,0,7500.000000000000000,37500.000000000000000,472.761535186999993,0.037337522953700
561,0,22500.000000000000000,37500.000000000000000,564.893461107000007,0.039630878716700
562,0,37500.000000000000000,37500.000000000000000,375.498657674000015,0.059513915330200
563,0,52500.000000000000000,37500.000000000000000,255.402772964000008,0.055127959698400
564,0,67500.000000000000000,37500.000000000000000,132.792256978000012,0.009130007587370
565,0,-262500.000000000000000,22500.000000000000000,0.000000000000000,0.060595970600800
566,0,-247500.000000000000000,22500.000000000000000,295.454217203999974,0.016515111550700
567,0,-232500.000000000000000,22500.000000000000000,272.401785566000001,0.010114334523700
568,0,-217500.000000000000000,22500.000000000000000,241.230648335000012,0.016038961708500
569,0,-202500.000000000000000,22500.000000000000000,169.230368556999991,0.005942274350670
570,0,-187500.000000000000000,22500.000000000000000,163.521172707000005,0.022297875955700
571,0,-172500.000000000000000,22500.000000000000000,156.229122004000004,0.019356563687300
572,0,-157500.000000000000000,22500.000000000000000,140.797292351999999,0.027105987072000
573,0,-142500.000000000000000,22500.000000000000000,135.905819000999998,0.025649528950500
574,0,-127500.000000000000000,22500.000000000000000,139.401622115000009,0.005117558408530
575,0,-112500.000000000000000,22500.000000000000000,144.404026109999990,0.021704358980100
576,0,-97500.000000000000000,22500.000000000000000,146.808000173000011,0.013237642124300
577,0,-82500.000000000000000,22500.000000000000000,167.396225759000004,0.052631579339500
578,0,-67500.000000000000000,22500.000000000000000,223.847949462999992,0.014569685794400
579,0,-52500.000000000000000,22500.000000000000000,322.344867387000022,0.007342492695900
580,0,-37500.000000000000000,22500.000000000000000,382.602631077000012,0.009590659290550
581,0,-22500.000000000000000,22500.000000000000000,424.776062674999991,0.015362602658600
582,0,-7500.000000000000000,22500.000000000000000,399.597927231000028,0.026471348479400
583,0,7500.000000000000000,22500.000000000000000,550.828429669999991,0.025046857073900
584,0,22500.000000000000000,22500.000000000000000,567.791589896000005,0.007434264291080
585,0,37500.000000000000000,22500.000000000000000,537.412304969000047,0.008868798613550
586,0,52500.000000000000000,22500.000000000000000,283.501533137000024,0.005802514497190
587,0,67500.000000000000000,22500.000000000000000,138.070822695000004,0.049908779561500
588,0,82500.000000000000000,22500.000000000000000,150.066095426999993,0.151150017977000
589,0,97500.000000000000000,22500.000000000000000,139.505841772999986,0.025291375815900
590,0,-262500.000000000000000,7500.000000000000000,0.000000000000000,0.037536945194000
591,0,-247500.000000000000000,7500.000000000000000,298.529438223999989,0.044233981519900
592,0,-232500.000000000000000,7500.000000000000000,318.168849103000014,0.027846071869100
593,0,-217500.000000000000000,7500.000000000000000,0.000000000000000,0.019518969580500
594,0,-202500.000000000000000,7500.000000000000000,0.000000000000000,0.006274359766390
595,0,-187500.000000000000000,7500.000000000000000,141.694400172999991,0.012953235767800
596,0,-172500.000000000000000,7500.000000000000000,0.000000000000000,0.013567130081400
597,0,-157500.000000000000000,7500.000000000000000,121.885830432000006,0.063348107039900
598,0,-142500.000000000000000,7500.000000000000000,127.060672062999998,0.019638838246500
599,0,-112500.000000000000000,7500.000000000000000,140.196204287000000,0.030716925859500
600,0,-97500.000000000000000,7500.000000000000000,139.451929804999992,0.004991485737260
601,0,-82500.000000000000000,7500.000000000000000,149.290084054000005,0.005251773167400
602,0,-67500.000000000000000,7500.000000000000000,249.885591686999987,0.006344018969680
603,0,-52500.000000000000000,7500.000000000000000,263.438268041000015,0.217931389809000
604,0,-37500.000000000000000,7500.000000000000000,296.852327505999995,0.015371927060200
605,0,-22500.000000000000000,7500.000000000000000,371.143916551000018,0.030189653858500
606,0,-7500.000000000000000,7500.000000000000000,425.235346102999983,0.032462909817700
607,0,7500.000000000000000,7500.000000000000000,453.605958907999991,0.046565052121900
608,0,22500.000000000000000,7500.000000000000000,503.170121506999976,0.014623520895800
609,0,52500.000000000000000,7500.000000000000000,456.014529302000028,0.038369148969700
610,0,67500.000000000000000,7500.000000000000000,286.878214664999973,0.031785368919400
611,0,82500.000000000000000,7500.000000000000000,120.348722563999999,0.041026435792400
612,0,97500.000000000000000,7500.000000000000000,129.138122489000011,0.155487552285000
613,0,-247500.000000000000000,-7500.000000000000000,0.000000000000000,0.005043449345980
614,0,-232500.000000000000000,-7500.000000000000000,263.306710581999994,0.034400399774300
615,0,-217500.000000000000000,-7500.000000000000000,0.000000000000000,0.046960514038800
616,0,-202500.000000000000000,-7500.000000000000000,197.520084639000004,0.066765755415000
617,0,-187500.000000000000000,-7500.000000000000000,209.742280622000010,0.032238185405700
618,0,-172500.000000000000000,-7500.000000000000000,157.792115325999987,0.032040752470500
619,0,-157500.000000000000000,-7500.000000000000000,118.207326852999998,0.049592111259700
620,0,-142500.000000000000000,-7500.000000000000000,118.407407610000007,0.021805401891500
621,0,-127500.000000000000000,-7500.000000000000000,127.667165209000004,0.144535034895000
622,0,-112500.000000000000000,-7500.000000000000000,130.574742219999990,0.023060724139200
623,0,-97500.000000000000000,-7500.000000000000000,130.943672858000014,0.002118644071740
624,0,-82500.000000000000000,-7500.000000000000000,131.585056495999993,0.003289473708720
625,0,-52500.000000000000000,-7500.000000000000000,223.122960436000000,0.033627472817900
626,0,-37500.000000000000000,-7500.000000000000000,270.984673590999989,0.011810394935300
627,0,-22500.000000000000000,-7500.000000000000000,346.668217798000001,0.021017795428600
628,0,-7500.000000000000000,-7500.000000000000000,396.133391790000019,0.025228889659000
629,0,7500.000000000000000,-7500.000000000000000,429.643972867999992,0.053967714309700
630,0,22500.000000000000000,-7500.000000000000000,395.393133413999976,0.025017067790000
631,0,37500.000000000000000,-7500.000000000000000,422.889730856000028,0.027652431279400
632,0,52500.000000000000000,-7500.000000000000000,356.812534148999987,0.029703518375800
633,0,67500.000000000000000,-7500.000000000000000,309.079202513999974,0.044851575046800
634,0,82500.000000000000000,-7500.000000000000000,118.285211137999994,0.051852215081500
635,0,97500.000000000000000,-7500.000000000000000,152.100840919999996,0.024435505271000
636,0,112500.000000000000000,-7500.000000000000000,112.689133906999999,0.018018405884500
637,0,142500.000000000000000,-7500.000000000000000,0.000000000000000,0.029040403664100
638,0,-217500.000000000000000,-22500.000000000000000,187.636426832000012,0.078440085053400
639,0,-202500.000000000000000,-22500.000000000000000,170.439672913000010,0.021166179329200
640,0,-187500.000000000000000,-22500.000000000000000,212.606088418000013,0.043654415756500
641,0,-172500.000000000000000,-22500.000000000000000,181.892099632999987,0.021465215832000
642,0,-157500.000000000000000,-22500.000000000000000,153.982019629000007,0.016929714009200
643,0,-142500.000000000000000,-22500.000000000000000,97.761668980400003,0.020229488611200
644,0,-127500.000000000000000,-22500.000000000000000,101.469541672999995,0.043301217258000
645,0,-112500.000000000000000,-22500.000000000000000,116.293530492000002,0.013651326298700
646,0,-97500.000000000000000,-22500.000000000000000,118.956315204999996,0.019761623814700
647,0,-82500.000000000000000,-22500.000000000000000,124.296121901000006,0.015986863523700
648,0,-67500.000000000000000,-22500.000000000000000,151.455626996000007,0.010987340472600
649,0,-52500.000000000000000,-22500.000000000000000,173.689988792999998,0.023746591061400
650,0,-37500.000000000000000,-22500.000000000000000,185.763292557999989,0.039344053715500
651,0,-22500.000000000000000,-22500.000000000000000,297.455694413000003,0.006923364941030
652,0,-7500.000000000000000,-22500.000000000000000,331.146325323999974,0.039771415293200
653,0,7500.000000000000000,-22500.000000000000000,362.688101162000009,0.022490883246100
654,0,22500.000000000000000,-22500.000000000000000,403.165800219999994,0.030251372605600
655,0,37500.000000000000000,-22500.000000000000000,427.453717831000006,0.030639525502900
656,0,52500.000000000000000,-22500.000000000000000,418.447258680999994,0.038486883044200
657,0,67500.000000000000000,-22500.000000000000000,374.872653741000022,0.038488004356600
658,0,82500.000000000000000,-22500.000000000000000,211.562421527999987,0.029716065153500
659,0,97500.000000000000000,-22500.000000000000000,236.065642416000003,0.020785864442600
660,0,112500.000000000000000,-22500.000000000000000,203.144415250999998,0.024390242993800
661,0,127500.000000000000000,-22500.000000000000000,88.135626533799993,0.128871008754000
662,0,142500.000000000000000,-22500.000000000000000,214.269037206000007,0.058106999844300
663,0,-217500.000000000000000,-37500.000000000000000,199.492707268999993,0.019167710095600
664,0,-202500.000000000000000,-37500.000000000000000,0.000000000000000,0.009941723197700
665,0,-187500.000000000000000,-37500.000000000000000,135.310565351999998,0.013496758416300
666,0,-172500.000000000000000,-37500.000000000000000,232.474234617999997,0.021568635478600
667,0,-157500.000000000000000,-37500.000000000000000,119.686799641999997,0.084081999957600
668,0,-142500.000000000000000,-37500.000000000000000,130.873892039999987,0.046906854957300
669,0,-127500.000000000000000,-37500.000000000000000,83.750630624199999,0.058864541351800
670,0,-112500.000000000000000,-37500.000000000000000,87.313449405399993,0.018859378993500
671,0,-82500.000000000000000,-37500.000000000000000,111.289237850999996,0.009219476953150
672,0,-67500.000000000000000,-37500.000000000000000,120.942519032000007,0.003962099552150
673,0,-52500.000000000000000,-37500.000000000000000,134.330307134000009,0.026311248540900
674,0,-37500.000000000000000,-37500.000000000000000,147.596426787000013,0.023684689775100
675,0,-22500.000000000000000,-37500.000000000000000,192.580669099000005,0.005154910963030
676,0,-7500.000000000000000,-37500.000000000000000,283.985103761000005,0.020780393853800
677,0,7500.000000000000000,-37500.000000000000000,281.599760613000001,0.026662280783100
678,0,22500.000000000000000,-37500.000000000000000,355.882449698000016,0.025019854307200
679,0,37500.000000000000000,-37500.000000000000000,373.304003974000011,0.025640510022600
680,0,52500.000000000000000,-37500.000000000000000,491.704935047999982,0.050199702382100
681,0,67500.000000000000000,-37500.000000000000000,399.059040067000012,0.009543419815600
682,0,82500.000000000000000,-37500.000000000000000,276.833938165999996,0.050955872982700
683,0,97500.000000000000000,-37500.000000000000000,160.291579546000008,0.035817243158800
684,0,112500.000000000000000,-37500.000000000000000,99.319356649699998,0.167478933930000
685,0,127500.000000000000000,-37500.000000000000000,95.205842221899999,0.016605617478500
686,0,142500.000000000000000,-37500.000000000000000,75.520214741700002,0.024989098310500
687,0,157500.000000000000000,-37500.000000000000000,186.399764940000011,0.029844982549500
688,0,-217500.000000000000000,-52500.000000000000000,227.534952479999987,0.012701903469900
689,0,-202500.000000000000000,-52500.000000000000000,185.987853309999991,0.011367737315600
690,0,-187500.000000000000000,-52500.000000000000000,0.000000000000000,0.010305295698300
691,0,-172500.000000000000000,-52500.000000000000000,123.998529969000003,0.019402783364100
692,0,-157500.000000000000000,-52500.000000000000000,163.642980399999999,0.012511057779200
693,0,-142500.000000000000000,-52500.000000000000000,158.814341385999995,0.012580629438200
694,0,-127500.000000000000000,-52500.000000000000000,116.598280914000000,0.013254645280500
695,0,-112500.000000000000000,-52500.000000000000000,86.610160973099994,0.025567095726700
696,0,-97500.000000000000000,-52500.000000000000000,97.419437718400005,0.008501582778990
697,0,-82500.000000000000000,-52500.000000000000000,99.575003685599995,0.033458262682000
698,0,-67500.000000000000000,-52500.000000000000000,103.498996337999998,0.030640624463600
699,0,-52500.000000000000000,-52500.000000000000000,115.939391904999994,0.014505126513500
700,0,-37500.000000000000000,-52500.000000000000000,119.909141263999999,0.010556794703000
701,0,-22500.000000000000000,-52500.000000000000000,178.652325412000010,0.022297266870700
702,0,-7500.000000000000000,-52500.000000000000000,273.447366480000028,0.029659111052800
703,0,7500.000000000000000,-52500.000000000000000,311.808733092000011,0.021877139806700
704,0,22500.000000000000000,-52500.000000000000000,387.687406699000007,0.009720218367870
705,0,37500.000000000000000,-52500.000000000000000,396.460703373000001,0.022037453949500
706,0,52500.000000000000000,-52500.000000000000000,423.240372354999977,0.033303301781400
707,0,67500.000000000000000,-52500.000000000000000,323.926165076000018,0.006879559718070
708,0,82500.000000000000000,-52500.000000000000000,320.447484114000019,0.031141240149700
709,0,97500.000000000000000,-52500.000000000000000,357.970735586999979,0.027191530913100
710,0,112500.000000000000000,-52500.000000000000000,132.555169554000003,0.027914937585600
711,0,127500.000000000000000,-52500.000000000000000,76.456761616199998,0.019552858546400
712,1,142500.000000000000000,-52500.000000000000000,58.609465098800001,0.503764748573000
713,0,157500.000000000000000,-52500.000000000000000,233.179399119999999,0.075390584766900
