cwe,richness,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,L1.name,L2.name,L3.name,geometry
0.052631579,1,16.473499298095703,24.314666748046875,8.650166511535645,548,106,2,86.94889831542969,294,9,9,276,14.874666213989258,46.1115608215332,650.66412353515625,35.180999755859375,2.9230000972747803,32.257999420166016,10.127166748046877,24.314666748046875,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-82500, 22500)"
0.014569686,7,16.037124633789062,24.19499969482422,8.366666793823242,711,136,3,86.327728271484375,376,12,20,355,15.523083686828612,46.918792724609375,656.26824951171875,35.31700134277344,2.2320001125335693,33.08500289916992,9.595333099365234,24.04916763305664,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-67500, 22500)"
0.007342493,8,14.77820873260498,23.184833526611328,7.238166809082031,879,164,3,85.12134552001953,446,15,25,435,15.670583724975586,47.1962890625,657.236083984375,34.1609992980957,0.9580000042915344,33.202999114990234,8.341667175292969,22.81333351135254,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(-52500, 22500)"
0.00959066,29,13.806416511535645,22.324501037597656,6.42549991607666,1024,183,4,83.77173614501953,502,19,30,498,15.262666702270508,46.558067321777344,656.4410400390625,33.108001708984375,0.32600000500679016,32.78200149536133,7.386333465576172,21.86833381652832,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(-37500, 22500)"
0.015362602,41,12.31583309173584,20.871999740600582,5.0995001792907715,1163,205,5,82.51677703857422,564,26,36,564,14.337166786193848,45.2704963684082,656.81854248046875,30.996000289916992,-0.6740000247955322,31.670000076293945,5.880167007446289,20.514667510986328,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(-22500, 22500)"
0.026471348,114,10.519457817077637,19.023332595825195,3.364833354949951,1112,197,6,80.91542053222656,541,31,39,541,13.97624969482422,44.79567337036133,655.953125,28.88999938964844,-2.309999942779541,31.19999885559082,3.364833354949951,18.832000732421875,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(-7500, 22500)"
0.025046857,123,4.1154584884643555,12.940166473388672,-2.759833335876465,902,160,14,73.37327575683594,431,50,57,431,14.427916526794434,44.60770797729492,652.59423828125,22.856000900268555,-9.48799991607666,32.34400177001953,-2.759833335876465,12.205833435058594,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(7500, 22500)"
0.007434264,17,2.110250234603882,11.228333473205566,-4.830999851226807,837,146,17,69.58138275146484,392,58,65,392,14.398333549499512,43.59828567504883,663.33428955078125,21.250999450683594,-11.77400016784668,33.025001525878906,-4.830999851226807,10.173666954040527,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(22500, 22500)"
0.008868798,7,1.840999960899353,10.944000244140623,-5.304500102996826,718,124,18,66.75390625,333,58,64,333,14.974833488464355,44.19440841674805,666.43243408203125,21.312999725341797,-12.571000099182127,33.88399887084961,-5.304500102996826,9.988500595092772,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(37500, 22500)"
0.005802514,2,3.2215001583099365,12.044000625610352,-3.9468331336975098,572,98,17,63.04347229003906,262,55,59,262,16.46583366394043,47.382328033447266,660.97686767578125,22.95400047302246,-11.79699993133545,34.750999450683594,-3.9468331336975098,11.468000411987305,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(52500, 22500)"
0.04990878,24,6.254666805267334,15.330833435058594,-2.3548333644866943,314,51,13,52.82814025878906,138,44,44,138,19.652999877929688,49.82380294799805,720.887451171875,27.75900077819824,-11.685999870300291,39.44499969482422,-2.3548333644866943,15.330833435058594,North american deserts,Cold deserts,Central basin and range,"c(67500, 22500)"
0.151150025,8,3.8975000381469727,12.93416690826416,-3.8975000381469727,403,64,17,52.823123931884766,172,53,56,172,19.155834197998047,50.11205291748047,692.52398681640625,25.214000701904297,-13.01200008392334,38.22600173950195,-2.369166851043701,9.338000297546388,North american deserts,Cold deserts,Central basin and range,"c(82500, 22500)"
0.025291375,2,6.241166591644287,15.619832992553713,-2.3321666717529297,272,40,13,42.45789337158203,110,45,47,110,19.943832397460938,49.732765197753906,737.64111328125,28.27899932861328,-11.822999954223633,40.10199737548828,-2.3321666717529297,8.2611665725708,North american deserts,Cold deserts,Central basin and range,"c(97500, 22500)"
0.037536945,42,12.988499641418455,15.703333854675291,10.095000267028809,1052,211,4,90.1593246459961,560,16,24,560,11.241999626159668,64.70587921142578,229.6734313964844,22.4320011138916,5.058000087738037,17.374000549316406,10.095000267028809,15.207666397094728,Marine west coast forest,Marine west coast forest,Coast range,"c(-262500, 7500)"
0.044233982,93,13.437125205993652,17.149999618530273,9.658499717712402,1072,222,2,93.53643035888672,591,12,18,591,11.968416213989258,60.526023864746094,305.8966979980469,24.332000732421875,4.558000087738037,19.77400016784668,9.658499717712402,16.5885009765625,Marine west coast forest,Marine west coast forest,Coast range,"c(-247500, 7500)"
0.027846072,68,14.021958351135254,18.88016700744629,9.403499603271484,1092,229,2,94.698577880859375,609,12,18,609,12.411250114440918,56.07070541381836,387.1408996582031,26.625999450683594,4.491000175476074,22.134998321533203,9.403499603271484,18.225833892822266,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-232500, 7500)"
0.01951897,21,14.959936141967772,19.83717918395996,9.680768966674805,916,194,1,96.345611572265625,521,8,12,521,12.836538314819336,54.1626091003418,415.8142395019531,28.115385055541992,4.415384769439697,23.700000762939453,9.680768966674805,19.565383911132812,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-217500, 7500)"
0.00627436,17,15.363131523132324,20.929292678833008,9.405555725097656,680,146,1,94.70793151855467,379,7,11,379,13.175252914428713,51.392826080322266,474.0751953125,29.627273559570312,3.9909090995788574,25.636363983154297,9.405555725097656,20.761615753173828,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-202500, 7500)"
0.012953236,29,15.427992820739746,21.164554595947266,9.195070266723633,565,123,1,94.32807159423828,314,6,10,314,13.207863807678224,50.50944137573242,492.34515380859375,30.10281753540039,3.953521013259888,26.14929580688477,9.195070266723633,20.991079330444336,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-187500, 7500)"
0.01356713,21,15.49363136291504,21.364286422729492,9.07880973815918,458,101,1,92.3255386352539,253,6,9,253,13.221548080444336,49.836212158203125,505.36761474609375,30.36142921447754,3.8314285278320312,26.530000686645508,9.07880973815918,21.174047470092773,Mediterranean california,Mediterranean california,Central california valley,"c(-172500, 7500)"
0.063348107,178,15.504083633422852,21.359498977661133,8.88949966430664,354,78,1,90.02427673339844,193,6,8,193,13.060999870300291,48.84260177612305,515.23553466796875,30.423999786376953,3.683000087738037,26.74099922180176,8.88949966430664,21.286998748779297,Mediterranean california,Mediterranean california,Central california valley,"c(-157500, 7500)"
0.019638838,28,15.402125358581545,21.451499938964844,8.552666664123535,346,74,1,88.24372100830078,186,6,6,186,13.43375015258789,48.60960388183594,534.04150390625,30.83799934387207,3.2019999027252197,27.63599967956543,8.552666664123535,21.451499938964844,Mediterranean california,Mediterranean california,Central california valley,"c(-142500, 7500)"
0.030716926,21,16.060333251953125,23.017333984375,8.65233325958252,414,83,1,87.678436279296875,224,6,6,214,14.683833122253418,47.90028381347656,596.14666748046875,33.198001861572266,2.5429999828338623,30.65500259399414,10.380666732788086,23.017333984375,Mediterranean california,Mediterranean california,Central california valley,"c(-112500, 7500)"
0.004991486,2,15.763625144958496,22.76766586303711,8.276333808898926,436,85,2,86.96330261230469,234,7,7,221,14.550582885742188,47.21915817260742,598.7584228515625,32.87699890136719,2.062000036239624,30.814998626708984,10.072500228881836,22.76766586303711,Mediterranean california,Mediterranean california,Central california valley,"c(-97500, 7500)"
0.005251773,6,16.510334014892578,24.44933319091797,8.506333351135254,480,91,2,86.07560729980469,255,8,8,238,15.570000648498535,46.61676788330078,661.80743408203125,35.547000885009766,2.1470000743865967,33.400001525878906,10.124666213989258,24.44933319091797,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-82500, 7500)"
0.006344019,4,16.2329158782959,24.74483299255371,8.324333190917969,649,122,2,86.438018798828125,340,10,17,322,15.822999954223633,46.73755645751953,679.715087890625,35.88999938964844,2.0350000858306885,33.85499954223633,9.5345001220703125,24.51183319091797,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-67500, 7500)"
0.217931391,17,15.121000289916992,23.83566665649414,7.4006667137146,807,149,3,85.615753173828125,411,13,22,398,15.986666679382324,46.80074691772461,676.80975341796875,35.138999938964844,0.9800000190734864,34.159000396728516,8.440166473388672,23.414167404174805,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-52500, 7500)"
0.015371927,43,15.012707710266112,23.562665939331055,7.463833332061768,802,146,2,85.45245361328125,406,12,21,393,15.813249588012695,47.09127426147461,662.81463623046875,34.724998474121094,1.1449999809265137,33.57999801635742,8.39466667175293,23.13949966430664,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-37500, 7500)"
0.030189654,35,12.988083839416504,21.496166229248047,5.753166675567627,1072,189,4,83.548614501953125,522,22,30,522,14.4913330078125,45.5616340637207,652.53662109375,31.767000198364254,-0.0390000008046627,31.805999755859375,5.753166675567627,21.068666458129883,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(-22500, 7500)"
0.03246291,58,10.209750175476074,18.780832290649418,3.0938332080841064,1152,206,6,81.68318176269531,566,31,39,566,13.78499984741211,44.2920036315918,657.52032470703125,28.55299949645996,-2.569999933242798,31.12299919128418,3.0938332080841064,18.558500289916992,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(-7500, 7500)"
0.046565051,52,5.826291561126709,14.792667388916016,-1.5748332738876345,896,156,11,74.43737030029297,426,43,51,424,14.773250579833984,44.7443733215332,677.8016357421875,24.881000518798828,-8.13599967956543,33.016998291015625,-1.0563331842422483,14.321333885192873,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(7500, 7500)"
0.014623521,16,3.399625062942505,12.549333572387695,-3.8588333129882817,800,140,15,71.00123596191406,378,51,58,378,14.820416450500488,44.18729019165039,675.55059814453125,22.71299934387207,-10.82699966430664,33.540000915527344,-3.8588333129882817,11.748833656311035,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(22500, 7500)"
0.038369149,6,1.1312083005905151,9.885499954223633,-5.384833335876465,725,123,19,64.97499084472656,332,62,70,329,14.757916450500488,45.11744689941406,635.681396484375,19.87299919128418,-12.836999893188477,32.709999084472656,-4.017833232879639,8.835165977478027,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(52500, 7500)"
0.031785369,44,3.091583490371704,11.993500709533691,-4.290833473205566,526,89,17,61.60652923583984,238,54,59,238,16.70199966430664,47.28363800048828,669.80810546875,22.97800064086914,-12.345000267028809,35.323001861572266,-4.290833473205566,11.49233341217041,North american deserts,Cold deserts,Central basin and range,"c(67500, 7500)"
0.041026435,41,8.441791534423828,17.4863338470459,0.42850008606910706,290,48,12,54.76668548583984,132,39,39,132,18.32875061035156,48.776512145996094,701.94708251953125,29.486000061035156,-8.090999603271484,37.57699966430664,0.42850008606910706,17.4863338470459,North american deserts,Cold deserts,Central basin and range,"c(82500, 7500)"
0.155487549,9,8.176916122436523,18.030834197998047,-0.8285002112388611,259,40,12,47.408782958984375,111,40,41,111,20.372333526611328,49.13139724731445,768.83056640625,30.930999755859375,-10.534000396728516,41.46500015258789,-0.8285002112388611,14.250332832336426,North american deserts,Cold deserts,Central basin and range,"c(97500, 7500)"
0.034400398,150,13.515000343322754,18.0136661529541,9.302499771118164,1140,237,2,94.27567291259766,631,12,19,631,11.134499549865724,55.68363571166992,356.9646301269531,24.79700088500977,4.801000118255615,19.996000289916992,9.302499771118164,17.33099937438965,Marine west coast forest,Marine west coast forest,Coast range,"c(-232500, -7500)"
0.046960513,102,14.73900032043457,19.169334411621097,9.927332878112791,973,205,1,96.05133819580078,550,8,12,550,11.660666465759276,54.714088439941406,376.8471984863281,26.540000915527344,5.228000164031982,21.312000274658203,9.927332878112791,18.781999588012695,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-217500, -7500)"
0.066765752,195,14.935791969299316,19.78949928283691,9.79383373260498,746,160,1,94.42103576660156,414,7,12,414,12.116583824157717,53.97142028808594,409.6243896484375,27.22699928283691,4.7769999504089355,22.44999885559082,9.79383373260498,19.375999450683594,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-202500, -7500)"
0.032238184,128,15.025917053222656,20.739665985107425,9.211333274841309,621,134,1,93.5311050415039,342,7,11,342,12.54599952697754,50.64179992675781,471.11669921875,28.982999801635746,4.209000110626221,24.77400016784668,9.211333274841309,20.317167282104492,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-187500, -7500)"
0.032040753,192,15.533458709716797,21.773666381835938,9.15149974822998,508,109,1,91.64623260498048,277,6,10,277,13.718583106994627,50.091590881347656,518.191650390625,30.917999267578125,3.5309998989105225,27.386999130249023,9.15149974822998,21.47833251953125,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-172500, -7500)"
0.049592111,92,16.014041900634766,22.693500518798828,9.08666706085205,377,80,1,88.00707244873047,201,6,9,201,14.022083282470703,48.32535171508789,560.69189453125,32.38999938964844,3.374000072479248,29.01599884033203,9.08666706085205,22.51499938964844,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-157500, -7500)"
0.021805402,23,15.714083671569824,22.127500534057617,8.579333305358887,323,67,1,85.44559478759766,169,6,9,169,14.488166809082031,49.16743087768555,560.99652099609375,32.000999450683594,2.5339999198913574,29.46699905395508,8.579333305358887,22.106666564941406,Mediterranean california,Mediterranean california,Central california valley,"c(-142500, -7500)"
0.144535034,8,15.587833404541016,21.855667114257812,8.483499526977539,331,67,1,86.00048828125,174,6,6,172,14.432499885559082,49.95154571533203,555.07861328125,31.399999618530273,2.506999969482422,28.89299964904785,10.184999465942385,21.855667114257812,Mediterranean california,Mediterranean california,Central california valley,"c(-127500, -7500)"
0.023060724,27,16.34779167175293,23.42916679382324,8.873499870300293,370,73,1,86.0175552368164,197,6,6,188,14.348917007446287,47.0194206237793,603.9517822265625,33.48400115966797,2.9670000076293945,30.51700210571289,10.55816650390625,23.42916679382324,Mediterranean california,Mediterranean california,Central california valley,"c(-112500, -7500)"
0.002118644,1,16.001083374023438,23.098833084106445,8.359000205993652,397,76,2,85.88164520263672,210,7,7,199,14.741665840148926,47.25044631958008,609.95721435546875,33.2239990234375,2.0250000953674316,31.198999404907227,10.176666259765623,23.098833084106445,Mediterranean california,Mediterranean california,Central california valley,"c(-97500, -7500)"
0.003289474,1,16.515748977661133,24.44499969482422,8.434499740600586,433,82,2,85.71146392822266,228,7,7,214,15.579500198364258,46.521244049072266,663.2535400390625,35.4640007019043,1.975000023841858,33.4890022277832,10.120333671569824,24.44499969482422,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-82500, -7500)"
0.033627472,9,15.954750061035156,24.56683349609375,7.970166683197021,646,119,2,85.87052917480469,335,10,17,317,16.14983367919922,46.92127227783203,683.650634765625,35.81100082397461,1.3919999599456787,34.419002532958984,9.232333183288574,24.315166473388672,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-52500, -7500)"
0.011810395,31,15.226499557495115,23.798500061035156,7.524499893188477,739,134,2,85.4808120727539,375,12,19,361,16.054332733154297,47.152061462402344,669.063232421875,35.08599853515625,1.037999987602234,34.04800033569336,8.514666557312012,23.4238338470459,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-37500, -7500)"
0.021017796,62,14.036499977111816,22.83650016784668,6.54116678237915,932,164,3,85.02073669433594,455,18,23,455,15.684332847595217,46.353981018066406,673.43280029296875,33.88199996948242,0.04600000008940697,33.83599853515625,6.54116678237915,22.36549949645996,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(-22500, -7500)"
0.02522889,59,11.770874977111816,20.382333755493164,4.846499919891357,1125,198,5,82.69025421142578,551,27,34,551,13.82508373260498,44.69363784790039,651.6072998046875,30.155000686645508,-0.777999997138977,30.933000564575195,4.846499919891357,19.981834411621097,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(-7500, -7500)"
0.053967713,402,11.103666305541992,19.896499633789062,3.81083345413208,969,170,7,79.213531494140625,472,33,38,470,14.347167015075684,44.940223693847656,672.570068359375,29.874000549316406,-2.050999879837036,31.92500114440918,4.414833068847656,19.61166763305664,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(7500, -7500)"
0.025017067,83,8.962082862854004,17.621665954589844,1.8969999551773071,810,141,10,75.4297866821289,391,37,43,388,14.956500053405762,46.18769836425781,657.09234619140625,27.81599998474121,-4.565999984741211,32.38199996948242,2.3408334255218506,17.280000686645508,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(22500, -7500)"
0.027652432,17,5.923458099365234,14.668333053588867,-1.0608333349227903,700,120,13,70.54655456542969,328,44,51,328,15.638083457946776,46.63908004760742,653.893310546875,25.14299964904785,-8.38700008392334,33.529998779296875,-1.0608333349227903,14.125,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(37500, -7500)"
0.029703519,30,2.0725417137145996,10.61299991607666,-4.405666351318359,684,118,18,66.8807144165039,317,56,63,316,15.197750091552734,46.29226303100586,625.18853759765625,20.74799919128418,-12.08199977874756,32.82999801635742,-3.0768332481384277,9.77216625213623,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(52500, -7500)"
0.044851576,66,1.5108333826065063,10.388833045959473,-5.229000091552734,655,110,18,63.28528594970703,297,61,69,294,15.101166725158691,45.32843017578125,649.130859375,20.479999542236328,-12.835000038146973,33.314998626708984,-3.7813334465026855,9.500499725341797,Northwestern forested mountains,Western cordillera,Sierra nevada,"c(67500, -7500)"
0.051852214,225,8.227041244506836,17.041500091552734,0.4630000591278076,325,55,11,59.3021125793457,151,37,37,151,17.485584259033203,48.09413146972656,684.4498291015625,28.55500030517578,-7.802000045776367,36.35700225830078,0.4630000591278076,17.041500091552734,North american deserts,Cold deserts,Central basin and range,"c(82500, -7500)"
0.024435505,58,6.9375,16.453500747680664,-1.6358332633972168,310,50,13,53.224082946777344,136,41,44,136,19.928667068481445,49.70734024047851,743.35308837890625,29.070999145507812,-11.020999908447266,40.09199905395508,-1.6358332633972168,16.443500518798828,North american deserts,Cold deserts,Central basin and range,"c(97500, -7500)"
0.018018407,5,8.376583099365234,18.315834045410156,-0.5925000309944153,251,39,11,46.50893783569336,107,39,41,107,20.36516761779785,49.239986419677734,773.79754638671875,31.06599998474121,-10.29300022125244,41.35900115966797,-0.5925000309944153,14.545166969299316,North american deserts,Cold deserts,Central basin and range,"c(112500, -7500)"
0.029040404,2,8.037833213806152,17.833999633789062,-0.6475000977516174,213,28,10,30.606000900268555,78,40,45,78,18.144832611083984,46.73612594604492,759.337646484375,29.599000930786133,-9.225000381469728,38.82400131225586,-0.6475000977516174,14.12600040435791,North american deserts,Cold deserts,Central basin and range,"c(142500, -7500)"
0.078440082,79,13.987922668457031,16.884300231933594,10.661110877990724,850,176,3,92.1872329711914,464,12,16,464,9.423429489135742,58.029151916503906,257.4970397949219,22.592754364013672,6.353623390197754,16.239131927490234,10.661110877990724,16.384057998657227,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-217500, -22500)"
0.02116618,62,15.08592128753662,18.681312561035156,10.94343376159668,603,127,2,92.547454833984375,331,8,11,328,9.954671859741213,54.58693313598633,319.9747009277344,24.668182373046875,6.431818008422852,18.236364364624023,11.82424259185791,18.285858154296875,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-202500, -22500)"
0.043654415,122,14.33941650390625,19.136333465576172,9.348833084106444,608,125,1,90.43395233154295,326,8,12,322,11.296000480651855,52.60804748535156,398.6932678222656,25.996999740600582,4.525000095367432,21.472000122070312,10.201499938964844,18.583166122436523,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-187500, -22500)"
0.021465215,109,15.040082931518556,20.853666305541992,9.12950038909912,480,98,1,89.50679016113281,256,6,10,255,12.968999862670898,50.781158447265625,478.5055541992187,29.225000381469727,3.686000108718872,25.538999557495117,10.244500160217283,20.42566680908203,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-172500, -22500)"
0.016929714,25,15.250958442687988,22.25316619873047,8.806333541870117,575,118,1,89.85785675048828,306,8,13,306,13.61858367919922,48.22615051269531,549.93536376953125,31.569000244140625,3.3299999237060547,28.23900032043457,8.806333541870117,21.588333129882812,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-157500, -22500)"
0.020229489,23,16.244125366210938,23.30966567993164,9.0366668701171875,334,67,1,85.84757232666016,174,6,10,174,14.5287504196167,48.24583053588867,586.539794921875,33.22800064086914,3.114000082015991,30.11400032043457,9.0366668701171875,23.026832580566406,Mediterranean california,Mediterranean california,"California coastal sage, chaparral, and oak woodlands","c(-142500, -22500)"
0.043301218,38,15.852499961853027,22.429500579833984,8.51449966430664,273,52,1,81.68707275390625,137,6,10,136,14.39366626739502,48.52888107299805,574.3778076171875,32.09000015258789,2.430000066757202,29.65999984741211,10.14816665649414,22.416500091552734,Mediterranean california,Mediterranean california,Central california valley,"c(-127500, -22500)"
